tweet_id,timestamp,dog_stage,retweet_count,favorite_count,jpg_url,p1_dog,p2_dog,p3_dog,dog_pred,dog_pred_conf,pred_categories
892420643555336193,2017-08-01 16:23:56,"None,None,None,None",8361.0,38186.0,https://pbs.twimg.com/media/DGKD1-bXoAAIAUK.jpg,False,False,False,,,
892177421306343426,2017-08-01 00:17:27,"None,None,None,None",6176.0,32746.0,https://pbs.twimg.com/media/DGGmoV4XsAAUL6n.jpg,True,True,True,Chihuahua,0.323581,2.0
891815181378084864,2017-07-31 00:18:03,"None,None,None,None",4086.0,24659.0,https://pbs.twimg.com/media/DGBdLU1WsAANxJ9.jpg,True,True,True,Chihuahua,0.716012,4.0
891689557279858688,2017-07-30 15:58:51,"None,None,None,None",8504.0,41508.0,https://pbs.twimg.com/media/DF_q7IAWsAEuuN8.jpg,False,True,False,Labrador Retriever,0.168086,1.0
891327558926688256,2017-07-29 16:00:24,"None,None,None,None",9199.0,39696.0,https://pbs.twimg.com/media/DF6hr6BUMAAzZgT.jpg,True,True,True,Basset,0.555712,3.0
891087950875897856,2017-07-29 00:08:17,"None,None,None,None",3063.0,19927.0,https://pbs.twimg.com/media/DF3HwyEWsAABqE6.jpg,True,True,False,Chesapeake Bay Retriever,0.425595,3.0
890971913173991426,2017-07-28 16:27:12,"None,None,None,None",2029.0,11657.0,https://pbs.twimg.com/media/DF1eOmZXUAALUcq.jpg,True,True,False,Appenzeller,0.34170300000000003,2.0
890729181411237888,2017-07-28 00:22:40,"None,None,None,None",18548.0,64409.0,https://pbs.twimg.com/media/DFyBahAVwAAhUTd.jpg,True,True,True,Pomeranian,0.566142,3.0
890609185150312448,2017-07-27 16:25:51,"None,None,None,None",4202.0,27379.0,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,True,True,True,Irish Terrier,0.487574,3.0
890240255349198849,2017-07-26 15:59:51,"doggo,None,None,None",7262.0,31425.0,https://pbs.twimg.com/media/DFrEyVuW0AAO3t9.jpg,True,True,True,Pembroke,0.511319,3.0
890006608113172480,2017-07-26 00:31:25,"None,None,None,None",7213.0,30214.0,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,True,True,True,Samoyed,0.957979,5.0
889880896479866881,2017-07-25 16:11:53,"None,None,None,None",4893.0,27380.0,https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg,True,True,False,French Bulldog,0.377417,2.0
889665388333682689,2017-07-25 01:55:32,"None,None,None,puppo",9886.0,47388.0,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,True,True,True,Pembroke,0.966327,5.0
889638837579907072,2017-07-25 00:10:02,"None,None,None,None",4470.0,26748.0,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,True,True,True,French Bulldog,0.99165,5.0
889531135344209921,2017-07-24 17:02:04,"None,None,None,puppo",2208.0,14886.0,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,True,True,True,Golden Retriever,0.953442,5.0
889278841981685760,2017-07-24 00:19:32,"None,None,None,None",5284.0,24877.0,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,True,True,True,Whippet,0.626152,4.0
888917238123831296,2017-07-23 00:22:39,"None,None,None,None",4419.0,28669.0,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,True,True,True,Golden Retriever,0.714719,4.0
888804989199671297,2017-07-22 16:56:37,"None,None,None,None",4223.0,25179.0,https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg,True,True,True,Golden Retriever,0.46976,3.0
888554962724278272,2017-07-22 00:23:06,"None,None,None,None",3490.0,19528.0,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg,True,True,True,Siberian Husky,0.700377,4.0
888078434458587136,2017-07-20 16:49:33,"None,None,None,None",3440.0,21433.0,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,True,True,True,French Bulldog,0.995026,5.0
887705289381826560,2017-07-19 16:06:48,"None,None,None,None",5300.0,29726.0,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,True,True,True,Basset,0.821664,5.0
887517139158093824,2017-07-19 03:39:09,"None,None,None,None",11475.0,45578.0,https://pbs.twimg.com/ext_tw_video_thumb/887517108413886465/pu/img/WanJKwssZj4VJvL9.jpg,False,False,False,,,
887473957103951883,2017-07-19 00:47:34,"None,None,None,None",17872.0,68030.0,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg,True,True,True,Pembroke,0.809197,5.0
887343217045368832,2017-07-18 16:08:03,"None,None,None,None",10237.0,33179.0,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg,True,False,True,Mexican Hairless,0.330741,2.0
887101392804085760,2017-07-18 00:07:08,"None,None,None,None",5867.0,30106.0,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,True,True,True,Samoyed,0.733942,4.0
886983233522544640,2017-07-17 16:17:36,"None,None,None,None",7643.0,34635.0,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,True,True,False,Chihuahua,0.793469,4.0
886736880519319552,2017-07-16 23:58:41,"None,None,None,None",3227.0,11876.0,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,True,True,True,Kuvasz,0.309706,2.0
886680336477933568,2017-07-16 20:14:00,"None,None,None,None",4393.0,22101.0,https://pbs.twimg.com/media/DE4fEDzWAAAyHMM.jpg,False,False,False,,,
886366144734445568,2017-07-15 23:25:31,"None,None,pupper,None",3145.0,20873.0,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,True,True,True,French Bulldog,0.999201,5.0
886258384151887873,2017-07-15 16:17:19,"None,None,None,None",6183.0,27570.0,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,True,False,False,Pug,0.943575,5.0
885984800019947520,2017-07-14 22:10:11,"None,None,None,None",6685.0,32180.0,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,True,True,True,Blenheim Spaniel,0.972494,5.0
885528943205470208,2017-07-13 15:58:47,"None,None,None,None",6327.0,35447.0,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,True,True,True,Pug,0.369275,2.0
885167619883638784,2017-07-12 16:03:00,"None,None,None,None",4308.0,21596.0,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,True,True,True,Malamute,0.8124819999999999,5.0
884925521741709313,2017-07-12 00:01:00,"None,None,None,None",17995.0,76331.0,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,True,True,True,Italian Greyhound,0.259916,2.0
884876753390489601,2017-07-11 20:47:12,"None,None,None,None",5557.0,27510.0,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,True,True,True,Chow,0.822103,5.0
884562892145688576,2017-07-11 00:00:02,"None,None,None,None",4655.0,23948.0,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,True,True,True,Pug,0.5464060000000001,3.0
884441805382717440,2017-07-10 15:58:53,"None,None,None,None",5566.0,26594.0,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,True,True,True,Pembroke,0.993225,5.0
884162670584377345,2017-07-09 21:29:42,"doggo,None,None,None",2942.0,20067.0,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,True,True,True,German Shepherd,0.707046,4.0
883838122936631299,2017-07-09 00:00:04,"None,None,None,None",3392.0,21577.0,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,True,True,True,Doberman,0.610946,4.0
883482846933004288,2017-07-08 00:28:19,"None,None,None,None",9794.0,45244.0,https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,True,True,True,Golden Retriever,0.943082,5.0
883360690899218434,2017-07-07 16:22:55,"None,floofer,None,None",3642.0,22347.0,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,True,True,True,Chow,0.987997,5.0
883117836046086144,2017-07-07 00:17:54,"None,None,None,None",6571.0,36660.0,https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,True,True,True,Golden Retriever,0.949562,5.0
882992080364220416,2017-07-06 15:58:11,"None,None,None,None",3864.0,23615.0,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,True,True,False,Eskimo Dog,0.466778,3.0
882762694511734784,2017-07-06 00:46:41,"None,None,pupper,None",4842.0,27896.0,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,True,True,True,Labrador Retriever,0.85005,5.0
882627270321602560,2017-07-05 15:48:34,"None,None,None,None",5995.0,27509.0,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,True,True,True,Pembroke,0.542982,3.0
882268110199369728,2017-07-04 16:01:23,"None,None,None,None",11421.0,44303.0,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,True,True,True,Golden Retriever,0.762211,4.0
882045870035918850,2017-07-04 01:18:17,"None,None,None,None",4896.0,28933.0,https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg,False,False,True,Golden Retriever,0.00694063,1.0
881906580714921986,2017-07-03 16:04:48,"None,None,None,None",3344.0,23977.0,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,True,True,False,Weimaraner,0.291539,2.0
881666595344535552,2017-07-03 00:11:11,"None,None,None,None",10506.0,49864.0,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,True,True,True,Saluki,0.529012,3.0
881536004380872706,2017-07-02 15:32:16,"None,None,pupper,None",15704.0,48737.0,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,True,False,False,Samoyed,0.281463,2.0
881268444196462592,2017-07-01 21:49:04,"None,None,None,None",5092.0,22754.0,https://pbs.twimg.com/media/DDrk-f9WAAI-WQv.jpg,False,False,False,,,
880935762899988482,2017-06-30 23:47:07,"None,None,None,None",2743.0,16768.0,https://pbs.twimg.com/media/DDm2Z5aXUAEDS2u.jpg,False,False,False,,,
880872448815771648,2017-06-30 19:35:32,"None,None,None,None",3756.0,20971.0,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,True,True,True,Pembroke,0.791416,4.0
880465832366813184,2017-06-29 16:39:47,"None,None,None,None",6180.0,28119.0,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,True,True,True,Golden Retriever,0.913255,5.0
880221127280381952,2017-06-29 00:27:25,"None,None,None,None",4155.0,26676.0,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,True,False,True,Chihuahua,0.238525,2.0
880095782870896641,2017-06-28 16:09:20,"None,None,None,None",4294.0,27248.0,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,True,True,True,Miniature Pinscher,0.120298,1.0
879862464715927552,2017-06-28 00:42:13,"None,None,None,None",3447.0,22013.0,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,True,True,True,Basset,0.813507,5.0
879492040517615616,2017-06-27 00:10:17,"None,None,None,None",3140.0,23091.0,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,True,True,False,German Short-Haired Pointer,0.479896,3.0
879415818425184262,2017-06-26 19:07:24,"None,None,None,None",43600.0,104381.0,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,True,True,True,English Springer,0.383404,2.0
879376492567855104,2017-06-26 16:31:08,"None,None,None,None",3072.0,16539.0,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,False,True,True,Labrador Retriever,0.0334961,1.0
879050749262655488,2017-06-25 18:56:45,"None,None,None,None",4653.0,22243.0,https://pbs.twimg.com/media/DDMD_phXoAQ1qf0.jpg,False,False,False,,,
879008229531029506,2017-06-25 16:07:47,"None,None,None,None",2661.0,18722.0,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,True,True,True,Vizsla,0.960513,5.0
878776093423087618,2017-06-25 00:45:22,"None,None,None,puppo",4076.0,19140.0,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,True,True,True,Italian Greyhound,0.734684,4.0
878281511006478336,2017-06-23 16:00:04,"None,None,None,None",1270.0,7645.0,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,True,True,True,Basset,0.32042,2.0
878057613040115712,2017-06-23 01:10:23,"None,None,None,None",6730.0,41462.0,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,True,True,True,French Bulldog,0.839097,5.0
877736472329191424,2017-06-22 03:54:17,"None,None,None,None",18844.0,78698.0,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,True,True,True,Chesapeake Bay Retriever,0.8379559999999999,5.0
877556246731214848,2017-06-21 15:58:08,"None,None,None,None",3763.0,22423.0,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,True,True,False,Basset,0.995368,5.0
877316821321428993,2017-06-21 00:06:44,"None,None,None,None",5111.0,27011.0,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,True,True,True,Saluki,0.5099670000000001,3.0
877201837425926144,2017-06-20 16:29:50,"None,None,None,None",5515.0,26764.0,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,True,True,True,Pembroke,0.93112,5.0
876838120628539392,2017-06-19 16:24:33,"None,None,pupper,None",3302.0,20407.0,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,True,True,True,Bloodhound,0.575751,3.0
876484053909872640,2017-06-18 16:57:37,"None,None,None,None",2369.0,18510.0,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,True,True,True,Golden Retriever,0.874566,5.0
876120275196170240,2017-06-17 16:52:05,"None,None,None,None",4639.0,27542.0,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,True,True,True,Bernese Mountain Dog,0.534327,3.0
875747767867523072,2017-06-16 16:11:53,"None,None,None,None",4247.0,24863.0,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,True,True,True,Labrador Retriever,0.799551,4.0
875144289856114688,2017-06-15 00:13:52,"None,None,None,None",4874.0,21640.0,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,True,True,False,Siberian Husky,0.245048,2.0
875021211251597312,2017-06-14 16:04:48,"None,None,None,None",4670.0,25157.0,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg,True,True,True,West Highland White Terrier,0.7143189999999999,4.0
874680097055178752,2017-06-13 17:29:20,"None,None,None,None",4602.0,27484.0,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,True,True,True,Labrador Retriever,0.836052,5.0
874296783580663808,2017-06-12 16:06:11,"None,None,pupper,None",4074.0,25742.0,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,True,True,True,Cocker Spaniel,0.437216,3.0
874057562936811520,2017-06-12 00:15:36,"None,None,None,None",3922.0,22376.0,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,True,True,True,Flat-Coated Retriever,0.8321770000000001,5.0
874012996292530176,2017-06-11 21:18:31,"None,None,None,puppo",10329.0,34187.0,https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,True,True,True,Cardigan,0.806674,5.0
873580283840344065,2017-06-10 16:39:04,"None,None,None,None",3913.0,23918.0,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,True,True,True,Newfoundland,0.678537,4.0
873213775632977920,2017-06-09 16:22:42,"None,None,pupper,None",1576.0,7149.0,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,True,True,True,Vizsla,0.6197819999999999,4.0
872967104147763200,2017-06-09 00:02:31,"doggo,None,None,None",5369.0,27064.0,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,True,True,True,Labrador Retriever,0.476913,3.0
872820683541237760,2017-06-08 14:20:41,"None,None,None,None",3673.0,14559.0,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,True,True,True,Pug,0.99912,5.0
872620804844003328,2017-06-08 01:06:27,"None,None,None,None",3677.0,20579.0,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,True,True,True,Cocker Spaniel,0.513191,3.0
872486979161796608,2017-06-07 16:14:40,"None,None,None,None",8966.0,40260.0,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,True,True,True,Pembroke,0.931861,5.0
872261713294495745,2017-06-07 01:19:32,"None,None,None,None",6288.0,33861.0,https://pbs.twimg.com/media/DBrlZk2UQAAfAkd.jpg,True,True,True,Labrador Retriever,0.972019,5.0
872122724285648897,2017-06-06 16:07:15,"None,None,None,None",8085.0,34110.0,https://pbs.twimg.com/media/DBpm-5UXcAUeCru.jpg,False,True,True,Pug,0.06673630000000001,1.0
871879754684805121,2017-06-06 00:01:46,"None,None,None,None",11126.0,37644.0,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,True,True,True,Shetland Sheepdog,0.969171,5.0
871762521631449091,2017-06-05 16:15:56,"None,None,pupper,None",3461.0,20092.0,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,True,True,True,Labrador Retriever,0.921393,5.0
871515927908634625,2017-06-04 23:56:03,"doggo,None,None,None",3443.0,20039.0,https://pbs.twimg.com/media/DBg_HT9WAAEeIMM.jpg,True,True,False,Komondor,0.974781,5.0
871032628920680449,2017-06-03 15:55:36,"None,None,None,None",3811.0,22485.0,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,True,False,False,Kelpie,0.3980530000000001,2.0
870804317367881728,2017-06-03 00:48:22,"None,None,None,None",6192.0,33358.0,https://pbs.twimg.com/media/DBW35ZsVoAEWZUU.jpg,False,False,False,,,
870656317836468226,2017-06-02 15:00:16,"None,None,None,None",2643.0,12334.0,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,True,True,True,Pembroke,0.945495,5.0
870374049280663552,2017-06-01 20:18:38,"None,None,None,None",26208.0,82185.0,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,True,True,True,Golden Retriever,0.841001,5.0
870308999962521604,2017-06-01 16:00:09,"None,None,None,None",4152.0,21705.0,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,True,True,True,Greater Swiss Mountain Dog,0.6227520000000001,4.0
870063196459192321,2017-05-31 23:43:25,"None,None,None,None",8351.0,36456.0,https://pbs.twimg.com/media/DBMV3NnXUAAm0Pp.jpg,False,False,False,,,
869772420881756160,2017-05-31 04:27:59,"None,None,None,None",10044.0,42183.0,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,True,True,True,Pembroke,0.980148,5.0
869702957897576449,2017-05-30 23:51:58,"None,None,None,None",6360.0,28103.0,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,True,True,True,Pembroke,0.993449,5.0
869596645499047938,2017-05-30 16:49:31,"doggo,None,None,None",3139.0,15903.0,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,True,True,False,Chihuahua,0.955156,5.0
869227993411051520,2017-05-29 16:24:37,"None,None,None,None",3795.0,20349.0,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,True,True,True,Pembroke,0.664181,4.0
868880397819494401,2017-05-28 17:23:24,"None,None,None,None",14538.0,65408.0,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,False,True,False,French Bulldog,0.0999839,1.0
868622495443632128,2017-05-28 00:18:35,"None,None,None,None",5401.0,26761.0,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,True,True,True,Labrador Retriever,0.868107,5.0
868552278524837888,2017-05-27 19:39:34,"None,None,None,None",2104.0,10115.0,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,True,True,True,Whippet,0.378151,2.0
867900495410671616,2017-05-26 00:29:37,"None,None,None,None",4202.0,24148.0,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,True,True,True,Labrador Retriever,0.522644,3.0
867774946302451713,2017-05-25 16:10:44,"None,None,None,None",7378.0,33952.0,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,True,True,True,Border Collie,0.661953,4.0
867421006826221569,2017-05-24 16:44:18,"None,None,None,puppo",2525.0,16098.0,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,True,True,True,Eskimo Dog,0.6164569999999999,4.0
867051520902168576,2017-05-23 16:16:06,"None,None,None,None",7930.0,32225.0,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,True,True,True,Samoyed,0.471403,3.0
866686824827068416,2017-05-22 16:06:55,"None,None,None,None",3518.0,19343.0,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,True,True,True,Flat-Coated Retriever,0.51473,3.0
866450705531457537,2017-05-22 00:28:40,"None,None,pupper,None",35594.0,122365.0,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,True,True,True,French Bulldog,0.905334,5.0
866334964761202691,2017-05-21 16:48:45,"None,None,None,None",14601.0,52659.0,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,True,True,True,Samoyed,0.984086,5.0
865718153858494464,2017-05-19 23:57:46,"None,None,None,None",5678.0,25670.0,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,True,True,True,Golden Retriever,0.673664,4.0
865359393868664832,2017-05-19 00:12:11,"None,None,None,None",5056.0,26546.0,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,True,True,True,Chesapeake Bay Retriever,0.832435,5.0
865006731092295680,2017-05-18 00:50:50,"None,None,None,None",7773.0,28092.0,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,True,True,True,Pembroke,0.989882,5.0
864873206498414592,2017-05-17 16:00:15,"None,None,None,None",8815.0,32396.0,https://pbs.twimg.com/media/DAClmHkXcAA1kSv.jpg,False,False,False,,,
864279568663928832,2017-05-16 00:41:21,"None,None,None,None",3077.0,14685.0,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,True,True,True,Bull Mastiff,0.668613,4.0
864197398364647424,2017-05-15 19:14:50,"None,None,None,None",9064.0,30289.0,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,True,True,True,Golden Retriever,0.945905,5.0
863907417377173506,2017-05-15 00:02:33,"None,None,None,None",4205.0,20720.0,https://pbs.twimg.com/media/C_03NPeUQAAgrMl.jpg,False,False,False,,,
863553081350529029,2017-05-14 00:34:33,"None,None,None,None",4238.0,15378.0,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,True,True,True,Eskimo Dog,0.41333,3.0
863432100342583297,2017-05-13 16:33:49,"None,None,None,None",5343.0,23954.0,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,True,True,True,Staffordshire Bullterrier,0.690517,4.0
863062471531167744,2017-05-12 16:05:02,"None,None,None,None",2491.0,8576.0,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,True,True,True,French Bulldog,0.935804,5.0
862831371563274240,2017-05-12 00:46:44,"None,None,None,None",5170.0,19292.0,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,True,True,True,Australian Terrier,0.207281,2.0
862722525377298433,2017-05-11 17:34:13,"None,None,None,None",3585.0,17177.0,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,True,True,True,Basset,0.39333,2.0
862457590147678208,2017-05-11 00:01:27,"None,None,None,None",5041.0,20692.0,https://pbs.twimg.com/media/C_gQmaTUMAAPYSS.jpg,False,False,False,,,
862096992088072192,2017-05-10 00:08:34,"None,None,None,None",23716.0,75122.0,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,True,True,True,Chow,0.677589,4.0
861383897657036800,2017-05-08 00:54:59,"None,None,None,None",10898.0,36359.0,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,True,True,True,Cardigan,0.771008,4.0
861288531465048066,2017-05-07 18:36:02,"None,None,None,None",4236.0,17330.0,https://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg,False,False,True,Bouvier Des Flandres,0.0826102,1.0
861005113778896900,2017-05-06 23:49:50,"None,None,None,None",3874.0,16850.0,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,True,True,False,German Shepherd,0.507951,3.0
860563773140209665,2017-05-05 18:36:06,"None,None,None,None",2201.0,7574.0,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,True,True,True,Cardigan,0.583936,3.0
860524505164394496,2017-05-05 16:00:04,"None,None,None,None",5388.0,23848.0,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,True,True,True,Bedlington Terrier,0.286558,2.0
860276583193509888,2017-05-04 23:34:55,"None,None,None,None",3551.0,18477.0,https://pbs.twimg.com/media/C_BQ_NlVwAAgYGD.jpg,False,False,False,,,
860184849394610176,2017-05-04 17:30:24,"None,None,None,None",5962.0,16855.0,https://pbs.twimg.com/media/C-_9jWWUwAAnwkd.jpg,False,False,False,,,
859924526012018688,2017-05-04 00:15:58,"None,None,None,None",4188.0,19745.0,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,True,True,False,French Bulldog,0.254587,2.0
859851578198683649,2017-05-03 19:26:06,"None,None,None,None",3591.0,15565.0,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,True,True,True,Labrador Retriever,0.899086,5.0
859607811541651456,2017-05-03 03:17:27,"None,None,None,puppo",1610.0,18793.0,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,True,True,True,Golden Retriever,0.8955290000000001,5.0
859196978902773760,2017-05-02 00:04:57,"None,None,None,None",30950.0,91026.0,https://pbs.twimg.com/ext_tw_video_thumb/859196962498805762/pu/img/-yBpr4-o4GJZECYE.jpg,False,True,False,Malamute,0.216163,2.0
859074603037188101,2017-05-01 15:58:40,"None,None,None,None",13941.0,34295.0,https://pbs.twimg.com/media/C-wLyufW0AA546I.jpg,False,False,False,,,
858843525470990336,2017-05-01 00:40:27,"doggo,None,None,None",3563.0,15732.0,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg,True,True,True,Golden Retriever,0.57812,3.0
858471635011153920,2017-04-30 00:02:42,"None,None,None,None",4974.0,21770.0,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,True,True,True,Pembroke,0.987407,5.0
858107933456039936,2017-04-28 23:57:28,"None,None,None,None",2995.0,15924.0,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,True,True,False,Golden Retriever,0.863874,5.0
857989990357356544,2017-04-28 16:08:49,"None,None,None,None",2648.0,16340.0,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,True,True,True,French Bulldog,0.43258,3.0
857746408056729600,2017-04-28 00:00:54,"None,None,None,None",10940.0,34759.0,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,True,True,True,Labrador Retriever,0.919832,5.0
857393404942143489,2017-04-27 00:38:11,"None,None,None,None",1690.0,5999.0,https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg,True,True,True,Malamute,0.8415969999999999,5.0
857263160327368704,2017-04-26 16:00:39,"None,None,None,None",4655.0,20307.0,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,True,True,True,Samoyed,0.998021,5.0
857029823797047296,2017-04-26 00:33:27,"None,None,None,None",4126.0,19247.0,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,True,True,True,Golden Retriever,0.968623,5.0
856543823941562368,2017-04-24 16:22:16,"None,None,None,None",2970.0,16527.0,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,True,False,True,Boston Bull,0.30691,2.0
